commentID,commentTitle,commentBody,approveDate,recommendationCount,display_name,location,commentQuestion,commentSequence,status,articleURL,editorsSelection,in_study
385007,NULL,"Prior to the implementation of the ACA , Hobby Lobby covered contraception as part of their employee healthcare benefits. Their change of heart seems transparently political in nature and religious belief is simply a convenient mean in the rightwing campaign to dismantle Obamacare.<br/><br/>The notion that contraception isn't a vital and basic part of women's healthcare and family planning isn't a compelling basis for government social policy should have zero credence in the 21st Century.<br/><br/>By all means let's call this what it is, a cynical rightwing ploy to discredit and damage the ACA. It's naked politics trying to veil itself in the guise of religious freedom.",2014-03-23 10:22:33,255,Paul G Knox,,NULL,11400328,approved,http://www.nytimes.com/2014/03/23/opinion/sunday/crying-wolf-on-religious-liberty.html,1,1
457305,NULL,"This whole tree of decisions from the SCOTUS seems to conflate the principles of capitalism with those of our form of government (a republic under democratic rule).<br/><br/>I am not a fan of the textualist approach, but I fail to see which part of the constitution stipulates that our democratic principles must obey all principles of whatever economic system we have adopted.",2014-04-02 16:24:27,2,N Zucker,,NULL,11482767,approved,http://www.nytimes.com/2014/04/03/us/politics/supreme-court-ruling-on-campaign-contributions.html,0,1
269048,NULL,"""One study, an investigation of suicides and accidental deaths led by Michael Schoenbaum of the National Institute of Mental Health, found a host of risk factors many have suspected: demotions, a lower rank and previous deployment among them. But looser standards for enlistment were not correlated with increased suicides.""<br/><br/>This study implicates external factors having to do with the nature of today's military service rather than a soldier's alleged preexisting personality disorder(s). If the original purpose of the Army's investigation was objectivity, this particular study is probably accurate. However, it's more likely that the original purpose of the investigation was to absolve the Army of any responsibility.",2014-03-04 10:03:06,19,workerbee,,NULL,11271228,approved,http://www.nytimes.com/2014/03/04/science/suicidal-tendencies-are-evident-before-deployment-study-finds.html,1,1
58250,NULL,"Thank you for saying what needed to be said. We can't legislate common sense and, in my experience living in New York City for decades, it's appalling how many pedestrians (especially youngsters) simply ignore traffic laws and do what they please, often walking against red lights and playing ""chicken"" with oncoming cars.<br/><br/>We need more ""defensive walkers"" who have their heads up and are paying attention to traffic, but with the proliferation of smart phones, instead we have more distracted pedestrians who assume cars will make way for them as they jaywalk across streets.<br/><br/>Sammy Eckstein didn't ""deserve"" to die, but there can be little doubt that impulsively running into the street after a ball is the way most children are hit by vehicles. How many times has each of us heard that story throughout our lives? If Sammy had his head up and was paying attention it's entirely possible that there would have been a different outcome.<br/><br/>Despite the grief Sammy's family is suffering, impulsive, knee-jerk legislation primarily driven by emotion is almost always a mistake. Let's please let calmer heads prevail and dare to step back and look at ALL the factors for Sammy's death, especially when there is no credible allegation that the driver was speeding or guilty of violating any traffic laws. Why do we always look to government and more and more legislation to avoid taking full responsibility for our own actions?",2014-01-26 18:12:46,2,Bill Randle,,NULL,11028896,approved,http://www.nytimes.com/2014/01/26/nyregion/after-a-sons-death-parents-turn-their-grief-to-activism.html,0,1
59206,NULL,"The reason why this new venture could be so revolutionary is because it could change our expectations about how the news should be prioritized. New information, as Klein explains in his post at the Verge, is ""not always — and perhaps not even usually — the most important information for understanding a topic."" Yet we have been conditioned to value newness as readers and assume that it is somehow intrinsically more important than anything else. This judgment has lead to a crisis of comprehension among the public. As we are bombarded with every new development about every issue, no one explains why this new information even matters. <br/><br/>Reporting about the Affordable Care Act has been plagued by this type of reporting. Every new detail about how the ACA is failing or succeeding is dutifully noted, but more important information such as explaining what risk corridors are or what an 834 is are avoided because it's stale and complex. Instead, reporters just keep publishing more and more as they explain less and less. <br/><br/>Or put more simply and elegantly: ""Today, we are better than ever at telling people what's happening, but not nearly good enough at giving them the crucial contextual information necessary to understand what's happened."" <br/><br/>The results is people are left with large gaps of knowledge about complex issues and misconceptions that are easily exploited. ",2014-01-27 04:46:22,30,David Mendoza,,NULL,11030015,approved,http://www.nytimes.com/2014/01/27/business/media/ezra-klein-joining-vox-media-as-web-journalism-asserts-itself.html,1,1
103110,NULL,"That was Joe Namath's first completion in over 35 years.<br/><br/>Sadly, it was arguably more exciting than anything Denver ' s offense was able to do in a forgettable,  poorly played drubbing.",2014-02-03 10:45:16,1,J Philip Faranda,,NULL,11082715,approved,http://www.nytimes.com/2014/02/03/sports/football/start-to-finish-its-all-seahawks.html,0,1
398668,NULL,"So many perceptive, and correctly indignant, comments, from the US and other countries, on the perversity of this bill that I have little to add; my thoughts have been well represented. My contribution is this: we hear often from the pro-gunners that the best defense against a bad guy with a gun is a good guy with a gun (a self-serving 'guns for everyone' argument if there ever was one). But rarely, if ever, do we hear of such 'good guy' using his piece to stop a rampage. Why? Because the good guys don't want to live in such a society. Most Americans believe their leaders have an obligation to make us safer from gun violence, not toss in the towel and leave us to defend ourselves. The US shouldn't be the Wild West, or some broken and anarchic Third World society - though where gun violence is concerned it's becoming just that. Good guys don't carry guns anymore because in a 21st century modern nation they shouldn't have to. The appalling firearm death toll in this country is an indictment of the abysmal cowardice of our national leadership before the NRA and its fanatic minions.  ",2014-03-25 12:00:50,10,JSB,,NULL,11414636,approved,http://www.nytimes.com/2014/03/25/us/amid-wave-of-pro-gun-legislation-georgia-proposes-sweeping-law.html,1,1
235443,NULL,"The major premise to your argument is that the highest social priority is to prevent the consequences of ""dangerous behaviors"" at whatever cost is required; and because you're a liberal, what first comes to mind as the means to be used is collective will through the medium of government. So, it seems natural to remove temptation from those who can't be trusted to make ""right"" decisions by using government to remove the possibility of making ""wrong"" ones.<br/><br/>Well, if you could make your argument to every American, and I could make a counter-argument that the highest priority is to support individuals in freely making decisions and bearing the consequences, I'd bet a nickel that I'd beat you all hollow. Needless to say, I'm not a liberal.<br/><br/>But I wouldn't stop in my argument with that. I'd continue to argue that it's one of the primary responsibilities of a free press to broadly evangelize why behaviors might be wholesome or ""dangerous"", and I'd argue that your feet should be held to the fire, in return for subscription fees and other means of payment that afford good compensations to those employed as journalists -- all this as a perfectly legitimate aid to a free people freely making the best decisions for themselves that they can.<br/><br/>So ... how well are you doing at that?",2014-02-26 03:31:29,6,Richard Luettgen,,NULL,11229907,approved,http://www.nytimes.com/2014/02/26/opinion/bittman-rethinking-our-rights-to-dangerous-behaviors.html,0,1
357094,NULL,"And this is exactly why I have become an independent voter who rarely votes for a democratic nominee anymore. All you get is pretty speeches and no backbone. <br/><br/>It's time for a multiple party system; you can't vote Republican anymore because they are way to the right; you can't vote Democrat anymore because they are too fearful to get anything done, and I for my part am tired of voting for the lesser evil. This has to stop.",2014-03-18 10:31:42,41,Phoebe,,NULL,11365741,approved,http://www.nytimes.com/2014/03/18/opinion/the-gun-lobbys-latest-bizarre-crusade.html,1,1
131138,NULL,"Another easy-to-write, cheap, pretty much made-up-out -of-the-head-of-the-author piece.  I know times are hard, and that paying people to actually research and write articles with some substance is difficult.  But this one basically rests on the supposition that we care what David Brooks thinks about sensitive personal topics.  I don't.",2014-02-07 05:00:00,163,Susan,,NULL,11113441,approved,http://www.nytimes.com/2014/02/07/opinion/brooks-other-peoples-views.html,0,1
364984,NULL,"The evidence in this particular case has always seemed a bit murky. It is not clear that Toyota was really guilty of the negligence it is accused of. The DOJ has access to records that most of us do not, so maybe they are on the money. But maybe they are not. One cannot help but feel a little uneasy, that perhaps Toyota was forced to plead guilty to negligence beyond what really transpired, just to get the case behind them. The DOJ can and should be a powerful force for justice, but it can also be a powerful force period, and it has the power, expecially when aided by a sometimes uncritical press, to coerce guilty pleas out of corporations that may be more or less innocent. One should recall some of the misleading coverage from ABC News, for example, in 2010. People died in this case, and I write this with some trepedation. But it is unclear that justice was truly accomplished with the guilty plea. ",2014-03-19 14:45:12,4,Alex,,NULL,11374567,approved,http://www.nytimes.com/2014/03/20/business/toyota-reaches-1-2-billion-settlement-in-criminal-inquiry.html,1,1
385743,NULL,"The only power we have is our pretend money, which Putin doesn't believe in or care about. The fiction of interconnect international economics keeping major powers from physical aggression is coming home to roost. It was never going to stop a major military power from taking what they wanted the minute they did a cost benefit analysis of that decision. The whole reason of Bush's wrangling a ""multinational"" force to go to Afghanistan and Iraq after we were attacked was to maintain the fiction of an international community.",2014-03-23 12:05:12,3,Keith Pridgeon,,NULL,11399985,approved,http://www.nytimes.com/2014/03/23/opinion/sunday/douthat-russia-without-illusions.html,0,1
248421,NULL,"The professor may want to dedicate more study to the actual speeches of Barack Obama and review the record of our current administration -- rather than taking a reported comment out of context. Obama's rhetoric and gestures are layered with the language and philosophy of Niebuhr and Kennan. His bias toward non-interventionism, ""leading from behind,"" and incrementalism is producing critics from right (for not enough chest-beating) and left (for not pulling the trigger for humanitarian purposes) alike. Our withdrawal from Iraq and Afghanistan, our excess of caution on Syria, the staged incrementalism with Iran, even in the indirect support of Quaddafi's overthrow -- we have today a reserved, containment-oriented, foreign policy that emanates from the notion of original sin. Professor Costigliola, you have your Kennan in the Oval Office. One who frustrates activist neo-liberals (ask Samantha Powers) and questions the motivations of our generals (ask Bob Gates). Savor this time!",2014-02-28 04:44:46,12,Mark,,NULL,11244128,approved,http://www.nytimes.com/2014/02/28/opinion/what-would-kennan-say-to-obama.html,1,1
131497,NULL,"So your issue is that there are not enough subsidies. Take that up with the republicans, it doesn't seem to be on their agenda. And if your goal is to make healthcare almost free at the point of care look to places like the uk. We already spend more tax dollars per capita than the brits for healthcare, so could afford the nhs with our current tax levels. There are problems with that system, to be sure, but their measurable outcomes all exceed those of the us! Don't blame Obama, he's the one trying to fix it. ",2014-02-07 07:29:57,6,David RR,,NULL,11114539,approved,http://www.nytimes.com/2014/02/07/opinion/krugman-health-work-lies.html,0,1
460988,NULL,Big money can also buy five conservative  members of the Roberts court. ,2014-04-03 09:56:00,117,Doris,,NULL,11486312,approved,http://www.nytimes.com/2014/04/03/opinion/the-court-follows-the-money.html,1,1
240614,NULL,"Tell exactly how much the wealthy pay in real dollar terms and as percentage of GDP compared to all others.  I'll give you a head start, the poor don't pay any income tax and get an earned income tax credit to offset payroll axes.",2014-02-26 17:09:16,3,gladRocks,,NULL,11235303,approved,http://www.nytimes.com/2014/02/26/opinion/edsall-why-the-irs-scandal-wont-go-away.html,0,1
92125,NULL,"I'm surprised at your uncritical reading of the study that found that men with sisters and men with daughters are more likely to be Republicans, You may have put the rooster before the egg, here. Those Republican fathers apparently expected their daughters to do the chores, and not their sons. That is the result of either the fathers' own upbringing or that of their wives, and that fits neatly into being one of today's sexist Republicans, I agree, since the Republican party has not moved with the times. But blame the father's parents who trained him to be that way. My father had 4 brothers and became an equal participant in child care and household chores in his marriage. Both of his sons share parenting and chores evenly with their wives, in spite of having grown up with three sisters. My father went from Republican to Democrat when his party stayed behind the times. His children are all Democrats or left leaning Independents. The upbringing may determine the stance on such issues as chores, but the upbringing itself is determined by the parents'  values, their progressiveness, and their willingness or unwillingness to shake off old ideas about gender roles. Democrats aren't at war with men, they're at war with petrified old ideas about gender roles. Time for Republicans to wake up and brew the coffee instead of waiting for a servile female to do it for them!",2014-02-01 10:29:06,69,kp,,NULL,11069416,approved,http://www.nytimes.com/2014/02/01/opinion/the-masculine-mistake.html,1,1
314385,NULL,"Actually it's very different, which is not to approve of ambulance chasers. ",2014-03-10 19:23:27,1,ACW,,NULL,11313497,approved,http://www.nytimes.com/2014/03/10/business/staking-1-billion-that-herbalife-will-fail-then-ackman-lobbying-to-bring-it-down.html,0,1
287554,NULL,"I don't see how a solution to long-term care is ever go to be had in partnership with the private sector.  Market forces and basic human nature means that a fee-for-services system will always encourage over-prescription, and a fixed fee creates immense pressure to minimize services and a perverse incentive to seek out the least neediest patients that meet the threshold.  The need for adequate health care is not compatible with the open market.",2014-03-07 07:58:23,182,Mario,,NULL,11293637,approved,http://www.nytimes.com/2014/03/07/nyregion/pitfalls-seen-in-tennessees-turn-to-privately-run-long-term-care.html,1,1
492477,NULL,"Speaking of losing our shared past, isn't this basically a re-hash of the 2000 book by Robert Putnam, ""Bowling Alone,"" on the fraying of the ties that bind?  (Let's see how many remember that.)  ",2014-04-08 11:18:06,2,Peter Bowen,,NULL,11524226,approved,http://www.nytimes.com/2014/04/08/opinion/bruni-the-water-cooler-runs-dry.html,0,1
46899,NULL,As a physician formerly with a contract group at the HMA facility in eastern Georgia I was introduced to this to this increased pressure to admit patients from day one. When I flatly refused and informed them of the illegality of these practices I was suddenly blackballed from working in any HMA facility. Yes there will be a longer drive to work and maybe less pay. But you will also not have your medical  licence hijacked by the hospital CFO for accounting purposes. Physicians have a choice 1)   either refuse to  cooperate or 2)  admit there is a new unregulated specialty :CORPORATE MEDICINE.,2014-01-24 11:24:51,358,cynicatbest,,NULL,11014358,approved,http://www.nytimes.com/2014/01/24/business/hospital-chain-said-to-scheme-to-inflate-bills.html,1,1
90591,NULL,"Jamie Dimon is the reason for bank regulation and any angst with his hefty salary hike lies squarely on the 3-member board. Shareholders, customers and taxpayers deserve better. ",2014-01-31 20:55:32,4,Steve Costa,,NULL,11066501,approved,http://www.nytimes.com/2014/02/01/business/accounting-for-jamie-dimons-big-pay-raise.html,0,1
454027,NULL,"We need to get rid of 5 to 4 decisions and make 6 to 3<br/>decisions the minimum majority required to change the law or approve a new one. We won't do it, but that's what we need to do.",2014-04-02 12:05:58,191,A. Stanton,,NULL,11479017,approved,http://www.nytimes.com/2014/04/03/us/politics/supreme-court-ruling-on-campaign-contributions.html,1,1
365492,NULL,"Well said.  Spoken like a true liberal.  And if you ever end up in the emergency room of a hospital needing free care, all of us will bear the cost of your expensive treatment.  ",2014-03-19 16:01:24,12,Tony,,NULL,11374740,approved,http://www.nytimes.com/2014/03/20/us/politics/racing-to-deadline-white-house-plays-to-young-in-health-care-push.html,0,1
421002,NULL,"Division I football players and basketball players are usually on two distinct tracks. Track 1 - Must go to college because I am not eligible to be drafted into my professional sport of choice. Track 2 - I'm not good enough for the pros, but I can get my education through the use of my talents. It appears that the solution lies with the professional sports leagues creating a minor league system like MLB. This way, athletes who have no interest in furthering their education can be paid for the use of their skills. Those who want an education will choose to go to college. Will this happen, doubt it. ",2014-03-28 11:52:36,33,refumpcpa,,NULL,11440441,approved,http://www.nytimes.com/2014/03/28/sports/ncaafootball/college-athletes-aim-to-put-price-on-priceless.html,1,1
453550,NULL,really chris? have you not read any other articles on Venezuela in the times?  every last one of them has been pro opposition so far.  just take a look first before you start calling out the times.  one of the op eds was even by an ex nytimes reporter who resigned in 2002 because of his conflict of interest in the matter since he was directly involved in the coup against the government.  lets a do a little more reading before we fly off the handle with comments like this. ,2014-04-02 11:37:51,1,Billyj,,NULL,11479061,approved,http://www.nytimes.com/2014/04/02/opinion/venezuela-a-call-for-peace.html,0,1
144422,NULL,The article doesn't make clear that the treaties between the EU and Switzerland allow free movement of Europeans in to Switzerland and also allow Switzerland privileged trade access to the EU. A substantial proportion of Switzerland's exports go to Europe and if the EU decides to retaliate it could withdraw the trade benefits. Switzerland is a tiny market compared to the EU so a loss in EU trade benefits could dramatically affect the Swiss economy.,2014-02-09 21:39:41,9,devdas,,NULL,11131573,approved,http://www.nytimes.com/2014/02/10/world/europe/swiss-voters-narrowly-approve-curbs-on-immigration.html,1,1
13756,NULL,"All these correlations are interesting.  However, the undiscussed elephant in this Op-Ed is the strong correlation between cutting taxes on high earners and income inequality.",2014-01-17 11:21:14,2,Just Me,,NULL,10973280,approved,http://www.nytimes.com/2014/01/17/opinion/brooks-the-inequality-problem.html,0,1
118686,NULL,"Unless Walgreens comes out with a similar program in the next weeks, I will also start going to CVS exclusively. This is a great move for the country. <br/><br/>Next: sugary drinks. ",2014-02-05 09:00:17,189,Lisa,,NULL,11099670,approved,http://www.nytimes.com/2014/02/06/business/cvs-plans-to-end-sales-of-tobacco-products-by-october.html,1,1
28286,NULL,"[snip] What is most striking to a visitor is how many middle-class citizens there seem to be. Cars were everywhere; traffic jams, I’ve come to believe, are a sign of a growing middle class. It means people have enough money to buy automobiles.<br/><br/>Mr. Nocera associates spending money on noxious consumer items--automobiles--with a growing middle class. (And in this case the cars a fouling a most beautiful city.) How about rethinking what it is to be ""middle class,"" Mr. Nocera? How about rethinking prosperity and--gasp--happiness? Or is this too ambitious a goal? <br/><br/>At the very least Amsterdam and Copenhagen point us in the direction of a ""middle class"" prosperity that is less tied to consuming stuff (in this case needless automobiles), and that may even be (gasp) more sustainable, both ecologically and economically. ",2014-01-21 09:56:51,2,Al from PA,,NULL,10991416,approved,http://www.nytimes.com/2014/01/21/opinion/nocera-does-brazil-have-the-answer.html,0,1
365951,NULL,"Logical next step. No reason for any antagonism on the part of either force. In effect the Russian and Ukrainian troops are blood brothers and they all know that. <br/><br/>It is those in Kiev, who staged the coup d'etat, who are potentially the irresponsible party in any resistance that might arise. The Ukrainian soldiers themselves, I am sure, understand fully the circumstances and are relieved that the ""ministers"" in Kiev apparently accept reality.<br/><br/>""ski-masked Russian goon""<br/><br/>This kind of phrase is foolish, I am sorry.",2014-03-19 17:18:17,33,Wendell Murray,,NULL,11375180,approved,http://www.nytimes.com/2014/03/20/world/europe/crimea.html,1,1
6251,NULL,"""Tbe Majority also believes, however, that the Benghazi attacks have been the subject of misinformed speculation and accusations long after the basic facts of the attacks have been determined, thereby distracting attention from more important concerns: the tragic deaths of four brave Americans, the hunt for their attackers, efforts by the U.S. Government to avoid future attacks, and the future of the U.S.-Libya relationship."" ",2014-01-15 18:27:00,9,tommy,,NULL,10966028,approved,http://www.nytimes.com/2014/01/16/world/middleeast/senate-report-finds-benghazi-attack-was-preventable.html,0,1
124940,NULL,Hundreds of people in Sochi have also been evicted from their homes because they stood in the way of the massive construction...and many are now virtually homeless...is it any surprise that there is little concern for stray dogs?,2014-02-06 01:48:01,147,jutar,,NULL,11106591,approved,http://www.nytimes.com/2014/02/06/sports/olympics/racing-to-save-dogs-roaming-around-sochi.html,1,1
471798,NULL," ""but the real winners would be the female employees whose reproductive choices the mandate was meant to protect; they would receive the coverage.""  Sorry Linda Greehouse.  I love your thoughtful articles but the real winners are not female employees, at the expense of male employees who presumably are the losers in a win-lose match-up.  Men and women both win as women do not get pregnant by themselves or with other women !! The entire country benefits when people who know they do not want to have a child, do indeed not have a child.  In fact the country benefits when only people financially and mentally capable of successfully raising a child give birth.  For Hobby Lobby, preventative health care for child bearing age women LOWERS the cost of health care.  IT DOES NOT INCREASE IT.  Hobby Lobby should be required to pay a premium for not covering contraceptives.  At least that is what many articles in the Times have been suggesting.",2014-04-04 11:41:49,3,Withheld,,NULL,11496593,approved,http://www.nytimes.com/2014/04/03/opinion/early-warning.html,0,1
42481,NULL,Mr. deBlasio would be crazy to take Cuomo's offer. It's a Trojan horse. Cuomo would let pre-K die a slow death while he milked the political gains from it and favored the rich at the same time -  as Larry Eisenerg has poetically stated. Cleverboots is our Mr. Cuomo.,2014-01-23 13:44:09,14,James F Traynor,,NULL,11006174,approved,http://www.nytimes.com/2014/01/23/opinion/political-rumble-over-pre-k.html,1,1
58845,NULL,"""The recent deaths around 96th and Broadway has prompted the police to enforce jay walking regulations in the area. The deaths would have not happened had the pedestrians observed the crosswalks, curbs and signals.""<br/><br/>This is not entirely correct. There were three recent pedestrian fatalities around the area of 96th and Broadway: Cooper Stock, Alexander Shear, and Samantha Lee. Ms. Lee was crossing 96th Street mid-block (aka - jaywalking). Mr. Shear's case is unclear. He was struck by a bus and dragged under it until people flagged down the driver to stop. According to news reports, it appears unknown where he was when he was struck. Mr. Stock was crossing with his father, in the crosswalk, with the light, when he was struck. He had the legal right of way.<br/><br/>A note to NYT Editors: please fact-check comments before selecting them as ""NYT's picks.""",2014-01-26 23:10:09,6,sk,,NULL,11029585,approved,http://www.nytimes.com/2014/01/26/nyregion/after-a-sons-death-parents-turn-their-grief-to-activism.html,0,1
365756,NULL,"While I agree that noise as a whole is a real quality of life issue, my fear is that by making this Op-Doc, if the MTA gets wind of it and thinks enough people have seen it, what the MTA may likely do is not get rid of the sound associated with the emergency exit, and instead start asking police to enforce whatever 'law' there might be, so that no one (except for maybe those with carriages and luggage) can pass thru the emergency door.  <br/><br/>During rush hour, being able to open these doors is 'essential', especially at certain station exits where there can be such a throng of people waiting to enter/exit through the turnstyles, that any delays in their abilility to do so could create dangerous overcrowding on the platforms nearby.",2014-03-19 16:47:52,9,yipyap,,NULL,11375507,approved,http://www.nytimes.com/2014/03/19/opinion/subway-alarm.html,1,1
275546,NULL,The middle aged white males who run Hollywood are simply an older version of the teenage sci-fi and horror movie fans whose mindset never developed into adulthood.<br/>Its the show biz version of  George W and his band of merry warmongering draft dodgers.<br/>Where have men gone? It feels like we are being invaded by mindless aging boy zombies.,2014-03-05 10:59:32,5,Robert Guenveur,,NULL,11278366,approved,http://www.nytimes.com/2014/03/05/opinion/dowd-frozen-in-a-niche.html,0,1
362144,NULL,"Though I share Mr. Friedman's thoughts about the opportunity for a new energy direction, I fear that the American public will act in the opposite way. Instead of seeing an opening for change they will hunker down and re-double efforts to reinforce the present system of energy production. We are a society of confrontation and conflict. Our macho instincts will prevail.  Force, not innovation will be the modus operandi.",2014-03-19 08:30:12,29,tagger,,NULL,11371149,approved,http://www.nytimes.com/2014/03/19/opinion/friedman-from-putin-a-blessing-in-disguise.html,1,1
409814,NULL,"Well, one thing is for sure. The USA has once again shown that Capitalism has gone awry. College players now in a union? What next? Negotiated breaks, various forms of pay, and seniority benefits? Yes, College sports is big business--for the big sports colleges. But giving the players unionization is the first step to taking away amateur status, period. The poster who said fine, let them get paid and in turn, pay the $ 63,000 annual cost of attending Northwestern made the most sense, amounting to the end of ""scholarships"" (for sports anyway) as we know it. Only time will tell if this NLRB decision was wise, or (more likely), a disaster. ",2014-03-26 21:08:12,3,dajoebabe,,NULL,11428142,approved,http://www.nytimes.com/2014/03/27/sports/ncaafootball/national-labor-relations-board-rules-northwestern-players-are-employees-and-can-unionize.html,0,1
283199,NULL,"I do not understand why multiple ethnic groups seem unable to live within the same country, at least in eastern Europe.  Tragically,  I see a Europe coming that is fragmented into hundreds of tiny and unsustainable nations, each with a separate ethnic group living within it.  What will happen to the non-Russians in the Crimea if the Crimea joins Russia?  Given that the Russians in the Crimea do not want to live with a Ukrainian government, why should they expect the Ukrainians there to want to live with a Russian government?  Do the Russians in the Crimea expect to be persecuted by the Ukrainians?  If so, shouldn't the Ukrainians living there expect the same, if Russia is allowed to keep this conquered territory?  What happened to peaceable co-existence, with groups giving each other the same respect that they want to receive?  I shudder for the future of our world.",2014-03-06 12:12:48,8,barbara8101,,NULL,11288064,approved,http://www.nytimes.com/2014/03/07/world/europe/ukraine.html,1,1
46133,NULL,Refreshing to hear the truth.  Annual reviews are a waste of time exactly as you have listed.  I am very interested in hearing your performance coaching--to see if it aligns with what I have been saying (ever so quietly and cautiously) for a very long time.  ,2014-01-24 10:15:34,0,Margaret,,NULL,11012973,approved,http://boss.blogs.nytimes.com/2014/01/24/10-reasons-performance-reviews-dont-work/,0,1
350635,NULL,"The mystery of a modern airliner, that vanished without trace disappearance for so long, with no wreckage found, is unprecedented. We outsiders can only speculate what happened during the last hours of Flight MH-370. It is a priority for everybody involved to find the plane, and - if it had crashed - to locate its black boxes.  ",2014-03-17 11:40:08,96,j. von hettlingen,,NULL,11358523,approved,http://www.nytimes.com/2014/03/18/world/asia/malaysia-airlines-flight.html,1,1
41192,NULL,"RLS<br/> is a trusted commenter Virginia 1 hour ago<br/>Are the government’s motives pure?<br/><br/>If you don't trust the government with your data, how can you trust the government with your money?<br/><br/>Please respond to this contradiction!",2014-01-23 11:20:08,1,R.,,NULL,11007002,approved,http://www.nytimes.com/2014/01/23/us/politics/watchdog-report-says-nsa-program-is-illegal-and-should-end.html,0,1
391668,NULL,"Headline from the WaPo:  ""European markets underperform amid Crimea fears""<br/><br/>Gee!  I thought it was Russia and not Europe we were punishing?<br/><br/>The truth is that we are all interconnected and all this huffing and puffing by the US and the EU, MAY harm Russia, but will probably also harm the world, in particular harm Europe.<br/><br/>Why not admit that the West crossed a red line when they tried to recruit Ukraine into NATO?   True, Ukraine in NATO is not just in the offing, but given that both Poland and Lithuania are now members of NATO, the Russians can read between the lines.  They reacted when they were provoked and you pretend to be surprised.",2014-03-24 12:59:42,21,Rohit,,NULL,11405365,approved,http://www.nytimes.com/2014/03/24/opinion/confronting-putins-russia.html,1,1
209789,NULL,"""Feeding the rage"":what an apt phrase. There is a significant portion of the electorate that, after years of listening to right-wing radio, Fox News and  various members of the Republican Party, seem too live in a state of perpetual fear (of the government,gays,iimmigrants-the list goes on) and and simmering anger. They need to be ginned up to even more rage during election cycles. That a large portion of this group has easy access to firearms does not fill me with joy. The Republican Party is playing with fire.",2014-02-22 09:04:34,21,Beth,,NULL,11207698,approved,http://www.nytimes.com/2014/02/22/opinion/blow-accommodating-divisiveness.html,0,1
346908,NULL,"From the ""Ask the Pilot"" website:<br/><br/>Readers also have been asking why the capability exists to switch off a transponder. In fact very few of a plane’s components are hot-wired to be, as you might say, “always on.” In the interest of safety — namely, fire and electrical system protection — it’s important to have the ability to isolate a piece of equipment, either by a standard switch or, if need be, through a circuit breaker. Also transponders will occasionally malfunction and transmit erroneous or incomplete data, at which point a crew will recycle the device — switching it off, then on — or swap to another unit. ",2014-03-16 13:51:09,33,rjacobson,,NULL,11353934,approved,http://www.nytimes.com/2014/03/17/world/asia/malaysia-airlines-flight.html,1,1
5012,NULL,"""That kind of action will happen only when we have political representatives who care about food, health and the environment.""<br/><br/>I would say ""care about animals, food . . . ."" Animals should be first yet they are not mentioned in this list. They are the worst victims here: totally innocent, completely defenseless, and viciously brutalized every day of their lives. See here:<br/><br/><a href=""http://www.meat.org/"" title=""http://www.meat.org/"" target=""_blank"">http://www.meat.org/</a><br/><br/>Let's have real compassion for the tens of billions of individuals who are savagely tortured by factory farming, and have no voices in trying to stop the atrocities. Boycott cruelty--never buy or use factory-farmed animal products. There is no excuse for doing so.<br/><br/>Thanks.",2014-01-15 14:37:07,11,Scott L,,NULL,10964622,approved,http://www.nytimes.com/2014/01/15/opinion/bittman-tobacco-firearms-and-food.html,0,1
175904,NULL,"I work in technology and I am also a creative, so you would think I'd be stoked about this exciting upcoming digital revolution. But I'm not. The downside (and there will be a downside) is that I am old and old is bad no matter what job you're talking about. The upside of that is that no one knows I'm old on the internet because no one can see me, and I can lie about it. But beyond age, there are millions of people who need to work who are not digital innovators. They're just ordinary, decent people who need something to do and support their families. Their jobs have and will continue to go to poor people living in India, China, South America and Mexico. And what's left will go to smart young people here, mostly who are wealthy and got into the best schools and whose parents have the right connections. The only upside I can foresee are the trades. Computers can't cut trees, can't repair old cars, can't clean toilets, can't install wiring in an old home, can't blacktop a driveway. So people in the trades need to get smart and start charging their wealthy clients big, big money for their services. That's the only economic equity that is going to happen.",2014-02-15 09:13:22,112,Tom J,,NULL,11167891,approved,http://www.nytimes.com/2014/02/15/opinion/nocera-innovation-optimism-and-jobs.html,1,1
210792,NULL,"I agree with you.  Nugent is not an elected (or selected) leader.  Why are we writing about this man?  It is a beautiful sunny day, at least here in the East.  We should all be thankful to be alive instead of listening and writing about hate.",2014-02-22 12:32:06,2,Debra,,NULL,11209881,approved,http://www.nytimes.com/2014/02/22/opinion/blow-accommodating-divisiveness.html,0,1
