commentID,grammarErrorCount,spellingErrorCount
294859,0,0
294860,0,0
294861,4,0
294862,0,0
294863,1,3
294864,0,2
294865,0,0
294866,0,0
294867,2,1
294868,1,1
294869,2,0
294870,0,0
294871,0,0
294872,1,0
294873,42,1
294874,2,0
294875,1,0
294876,23,2
294877,2,3
294878,0,0
294879,3,0
294880,0,0
294881,2,1
294882,1,10
294883,0,1
294884,7,6
294888,7,7
294889,1,4
294890,0,0
294891,2,7
294892,0,1
294893,0,0
294894,2,0
294895,2,4
294896,0,0
294897,0,2
294898,4,0
294901,4,1
294902,0,1
294903,2,4
294904,0,0
294905,0,0
294906,2,1
294907,1,0
294908,1,0
294909,0,0
294910,0,1
294911,3,2
294912,4,4
294913,3,0
294914,1,1
294915,0,0
294916,4,2
294917,0,0
294918,0,0
294919,1,0
294920,0,0
294921,0,0
294922,0,1
294923,2,1
294924,1,2
294925,1,1
294926,3,0
294927,2,5
294928,0,2
294929,1,0
294930,0,0
294931,0,1
294932,0,0
294933,0,0
294934,2,0
294935,0,0
294936,0,0
294937,0,2
294938,2,0
294939,1,0
294940,0,1
294941,0,0
294943,2,1
294944,5,0
294945,2,0
294946,0,0
294947,1,0
294948,0,0
294949,0,0
294950,0,2
294951,1,0
294952,1,2
294953,12,2
294954,0,1
294955,0,1
294956,0,0
294957,0,0
294958,0,0
294959,0,1
294960,1,0
294961,0,1
294962,4,3
294963,1,0
294964,3,4
294965,1,0
294966,2,0
294967,1,2
294968,1,1
294969,1,0
294970,0,0
294971,3,1
294972,1,0
294973,7,3
294974,3,0
294975,0,0
294976,1,0
294977,1,2
294978,0,0
294979,0,0
294980,0,0
294981,2,1
294982,2,0
294983,3,0
294984,1,0
294988,0,0
294989,5,6
294990,0,0
294991,2,0
294992,1,4
294993,0,0
294994,2,0
294995,2,0
294996,1,2
294997,1,0
294998,0,0
294999,0,2
295000,0,1
295001,0,0
295002,3,0
295003,1,0
295005,7,9
295006,0,0
295007,4,1
295008,1,3
295009,0,2
295010,1,0
295011,4,3
295012,2,0
295013,3,0
295014,0,0
295015,0,0
295016,0,0
295017,0,0
295018,0,0
295019,0,0
295020,3,1
295021,2,2
295022,0,1
295023,0,2
295024,0,0
295025,1,1
295026,1,0
295027,0,0
295028,1,1
295029,0,0
295030,1,3
295031,3,2
295032,0,1
295033,3,0
295034,14,0
295035,2,0
295036,0,3
295037,0,1
295038,1,1
295039,1,2
295040,0,0
295041,6,0
295042,5,12
295043,1,1
295044,1,1
295045,3,0
295046,2,2
295047,0,1
295048,1,1
295049,0,0
295050,0,1
295051,2,0
295052,0,0
295053,2,0
295054,0,0
295055,3,0
295056,2,1
295057,0,0
295058,0,0
295059,0,1
295060,0,0
295061,0,1
295062,0,1
295063,2,0
295064,0,0
295065,1,1
295066,0,0
295067,2,1
295068,4,2
295069,0,0
295070,5,0
295071,0,0
295072,7,1
295073,0,0
295074,0,1
295075,0,0
295076,2,1
295077,1,2
295078,0,1
295079,1,0
295080,0,0
295081,1,0
295082,1,0
295086,0,0
295087,1,1
295088,3,1
295089,1,0
295090,0,0
295091,0,0
295092,0,0
295093,0,0
295094,0,0
295096,3,4
295097,0,1
295098,1,2
295099,2,0
295100,0,0
295101,0,0
295102,2,0
295103,0,0
295104,0,2
295105,0,0
295106,0,0
295107,0,0
295108,1,0
295109,0,0
295111,5,0
295112,2,2
295113,0,1
295114,9,1
295115,0,0
295116,0,0
295118,4,3
295119,1,0
295120,2,4
295121,0,0
295122,4,3
295123,2,1
295124,1,6
295125,1,0
295126,0,1
295127,3,3
295128,3,1
295129,1,1
295130,5,1
295131,0,0
295132,0,2
295133,1,4
295134,3,2
295136,2,2
295137,0,0
295138,3,0
295139,0,0
295140,0,2
295141,1,1
295142,0,0
295143,3,5
295144,1,0
295145,0,3
295146,0,0
295147,2,3
295148,5,0
295149,3,1
295150,4,6
295151,4,0
295152,1,0
295153,0,0
295154,1,2
295155,3,3
295156,5,0
295157,0,0
295158,1,0
295159,0,0
295160,3,0
295161,2,0
295162,0,1
295163,6,0
295164,5,4
295165,0,0
295166,1,0
295167,0,0
295168,0,0
295169,1,0
295170,4,6
295171,4,3
295172,0,4
295173,1,0
295174,0,0
295175,0,2
295176,3,0
295177,0,3
295178,2,1
295179,1,0
295180,0,4
295181,0,1
295182,0,4
295183,0,0
295184,5,0
295185,0,1
295186,1,0
295187,0,0
295188,3,6
295189,0,3
295190,0,2
295191,2,10
295192,0,0
295193,4,1
295194,0,0
295195,0,2
295196,1,1
295198,1,0
295200,4,0
295201,2,0
295202,3,2
295203,0,0
295204,1,1
295205,7,3
295206,1,1
295207,4,1
295209,1,2
295210,0,1
295211,0,2
295212,0,1
295213,1,1
295215,3,2
295216,3,0
295217,1,1
295218,0,2
295219,2,0
295220,4,3
295221,1,0
295222,2,8
295223,3,0
295224,3,0
295225,0,0
295226,3,0
295227,4,0
295228,5,2
295229,1,3
295230,3,2
295231,0,0
295232,1,1
295233,3,1
295234,1,0
295236,0,0
295237,2,2
295239,0,0
295240,4,2
295241,1,0
295242,0,0
295243,1,2
295244,6,3
295245,0,0
295247,2,0
295248,2,0
295249,3,2
295250,0,3
295251,1,4
295252,0,0
295253,1,0
295254,1,1
295255,3,2
295256,0,1
295257,3,0
295258,1,0
295259,1,0
295260,4,3
295261,1,1
295262,0,0
295263,1,0
295264,3,0
295265,0,0
295266,0,0
295267,1,1
295268,0,0
295269,1,2
295270,0,2
295271,0,0
295272,0,2
295273,1,2
295274,0,0
295275,1,0
295276,7,12
295277,0,0
295278,0,6
295279,0,1
295281,1,0
295282,0,0
295283,3,3
295284,0,0
295285,0,0
295286,0,0
295287,3,0
295288,0,1
295289,0,0
295290,4,1
295291,3,1
295292,4,5
295293,0,0
295294,2,2
295295,3,1
295296,1,0
295297,1,1
295298,0,1
295299,0,2
295300,0,2
295301,2,1
295302,2,0
295303,6,3
295304,0,0
295305,0,0
295306,1,1
295307,1,0
295308,0,0
295309,0,0
295312,0,0
295313,0,3
295314,1,1
295315,4,3
295316,0,0
295317,0,1
295318,2,1
295319,0,0
295320,0,1
295321,0,4
295322,13,3
295323,3,0
295324,1,1
295325,1,0
295327,3,0
295329,1,1
295331,0,0
295332,2,6
295333,2,2
295335,3,1
295358,3,1
295359,1,6
295360,4,10
295361,0,0
295362,6,6
295363,2,1
295364,1,3
295365,2,0
295366,2,0
295367,2,1
295368,2,1
295369,0,0
295370,3,7
295372,0,0
295373,6,0
295401,2,0
295402,1,0
295403,5,0
295405,5,12
295406,3,0
295408,0,0
295409,1,0
295410,0,0
295411,1,0
295412,3,4
295413,0,0
295414,0,2
295415,0,4
295416,2,17
295417,1,0
295444,1,1
295452,0,0
295453,5,0
295510,5,1
295544,0,1
295602,1,0
295606,0,0
295607,0,2
295608,0,0
295609,0,6
295617,0,1
295649,0,0
295650,2,3
295652,0,0
295686,0,0
295693,0,0
295694,1,3
295695,0,0
295696,0,0
295697,2,0
295698,8,0
295699,0,0
295700,0,1
295701,0,0
295702,1,2
295703,0,0
295704,2,1
295705,2,1
295707,0,3
295709,6,0
295710,0,1
295714,0,1
295716,2,0
295717,1,0
295718,0,0
295745,3,1
295750,0,1
295752,5,0
295765,1,0
295800,0,0
295802,3,0
295804,1,0
295811,2,0
295814,1,0
295846,1,1
295847,1,1
295864,0,1
295868,2,0
295870,1,2
295871,0,0
295872,0,3
295873,1,0
295874,2,0
295875,1,0
295876,0,1
295877,0,1
295878,1,1
295879,0,0
295880,0,0
295881,0,0
295882,5,1
295883,0,0
295884,0,1
295885,0,0
295886,1,1
295887,1,1
295888,0,3
295889,2,0
295890,1,0
295891,2,1
295893,0,0
295894,1,1
295895,0,1
295896,0,0
295897,1,1
295898,3,2
295899,0,0
295900,0,1
295901,3,0
295902,0,0
295903,4,2
295904,2,1
295905,1,0
295906,0,0
295907,10,5
295908,0,1
295909,4,0
295910,0,0
295911,1,0
295912,1,2
295913,1,1
295914,0,0
295915,2,1
295916,0,0
295917,5,2
295918,8,2
295919,0,0
295920,0,2
295921,0,0
295922,2,8
295923,7,7
295926,9,1
295927,5,0
295928,0,0
295929,6,0
295930,1,0
295931,4,3
295932,3,4
295933,0,0
295934,0,3
295935,2,0
295936,0,0
295937,0,0
295938,0,0
295939,0,0
295940,0,0
295941,4,4
295942,0,0
295943,2,1
295944,0,0
295945,2,2
295946,0,0
295947,0,1
295948,3,0
295949,1,0
295951,4,0
295952,1,0
295953,0,1
295955,1,0
295956,0,0
295957,0,1
295958,0,0
295959,0,0
295960,0,0
295961,0,2
295962,0,1
295963,0,7
295964,0,12
295965,6,5
295966,3,7
295967,3,0
295968,1,0
295969,1,5
295970,2,2
295971,1,1
295972,1,0
295973,0,1
295974,2,0
295975,7,3
295976,4,8
295977,1,1
295979,0,1
295980,3,0
295981,1,0
295982,1,0
295983,0,0
295985,1,1
295986,2,1
295987,1,0
295988,0,0
295989,11,2
295990,0,3
295991,0,1
295992,0,0
295993,0,0
295994,1,0
295995,4,0
295996,0,1
295997,0,0
295998,0,1
295999,1,0
296000,0,0
296001,0,0
296002,0,0
296003,10,4
296004,4,1
296005,2,0
296006,0,2
296007,0,0
296008,3,2
296009,0,2
296010,2,1
296011,5,2
296012,1,1
296013,2,1
296014,2,2
296015,2,5
296016,0,0
296017,0,0
296018,0,0
296019,3,1
296020,0,0
296021,2,0
296022,2,3
296023,0,0
296024,0,0
296025,0,3
296026,5,3
296027,0,2
296028,1,0
296029,1,2
296030,5,2
296031,3,2
296032,0,1
296033,3,0
296034,3,2
296035,23,0
296036,0,0
296037,3,0
296038,1,1
296039,2,1
296040,1,0
296041,2,3
296042,0,2
296043,0,2
296044,0,4
296045,0,0
296046,5,3
296047,2,0
296048,3,2
296049,0,0
296050,4,10
296051,3,1
296052,2,12
296053,0,0
296054,1,2
296055,1,0
296056,10,0
296057,3,0
296058,0,0
296059,40,1
296060,3,3
296062,0,0
296063,0,0
296064,1,0
296065,0,0
296066,1,0
296067,0,0
296068,0,1
296069,2,0
296070,0,0
296071,0,0
296072,0,0
296073,0,1
296074,0,1
296075,0,1
296076,2,0
296077,0,0
296078,5,2
296079,4,0
296080,0,1
296081,4,1
296082,2,1
296083,2,0
296084,1,0
296085,0,0
296086,0,0
296087,1,0
296088,1,1
296089,2,0
296090,2,1
296091,0,0
296092,14,1
296093,1,0
296094,0,0
296095,0,0
296097,5,1
296098,2,1
296099,0,0
296100,1,0
296101,0,1
296102,1,7
296103,0,2
296104,0,2
296105,2,6
296106,0,3
296107,7,3
296108,0,0
296110,1,0
296111,0,2
296112,0,0
296113,0,0
296114,1,0
296115,1,2
296116,0,1
296117,0,5
296118,1,0
296119,2,1
296120,0,6
296121,1,5
296122,2,1
296123,3,1
296124,3,0
296125,0,2
296127,0,2
296130,0,0
296133,1,3
296134,1,0
296135,0,0
296137,6,0
296139,1,0
296141,0,2
296143,2,2
296158,1,1
296159,0,0
296161,1,1
296164,0,1
296165,0,1
296167,0,0
296168,0,0
296174,1,0
296177,6,2
296179,0,0
296182,0,0
296184,0,1
296185,0,1
296186,2,0
296187,3,0
296188,1,0
296189,1,0
296190,0,0
296191,1,0
296192,3,1
296198,0,4
296201,0,1
296203,3,2
296204,2,0
296205,0,1
296206,5,1
296207,1,1
296208,0,0
296209,0,0
296210,0,0
296211,3,0
296212,0,0
296213,0,0
296214,0,0
296215,1,0
296216,0,0
296217,2,0
296218,0,2
296219,0,0
296220,0,2
296221,0,1
296222,3,1
296223,0,0
296224,0,1
296225,0,1
296226,0,0
296227,2,0
296231,1,0
296232,1,6
296233,2,0
296234,1,2
296235,0,1
296236,1,1
296237,2,0
296239,0,2
296240,0,0
296241,0,2
296262,4,2
296288,0,1
296325,1,1
296349,2,5
296374,3,2
296377,6,3
296379,2,1
296380,3,6
296381,0,0
296383,1,0
296384,0,1
296385,0,3
296386,2,0
296387,0,3
296388,3,1
296389,0,0
296390,1,0
296391,2,8
296392,0,0
296393,0,0
296394,2,4
296395,4,0
296396,2,0
296397,2,0
296398,0,0
296399,0,0
296400,5,0
296401,0,0
296402,3,4
296403,0,2
296404,3,1
296405,0,1
296406,1,5
296408,0,1
296409,1,0
296410,1,0
296411,3,0
296412,1,0
296413,0,0
296414,1,1
296415,5,2
296416,0,0
296417,5,5
296418,1,1
296419,2,1
296420,1,0
296421,2,2
296424,2,8
296425,0,2
296426,0,0
296427,22,14
296428,1,0
296429,17,15
296430,0,0
296431,2,0
296432,0,1
296433,2,1
296434,1,0
296435,0,1
296436,11,2
296437,0,1
296438,0,1
296439,17,1
296440,0,0
296441,2,0
296442,0,0
296443,1,0
296444,2,0
296445,1,2
296446,0,0
296447,1,0
296448,1,1
296449,4,0
296450,0,0
296451,0,0
296452,1,1
296453,0,1
296454,2,0
296455,1,7
296456,1,1
296457,1,0
296458,1,1
296459,0,1
296460,1,3
296461,5,3
296462,0,1
296463,11,2
296464,0,2
296465,6,5
296466,4,3
296467,3,4
296468,1,0
296469,0,1
296470,1,0
296471,12,1
296472,1,1
296473,8,1
296474,0,0
296476,0,1
296477,1,0
296478,1,1
296479,3,0
296480,0,0
296482,1,1
296483,5,0
296485,0,1
296486,5,1
296487,0,1
296488,0,5
296489,0,0
296490,0,0
296491,2,0
296492,1,2
296493,0,0
296494,0,1
296495,0,0
296496,0,0
296497,1,2
296498,0,0
296499,1,1
296500,2,1
296501,1,3
296502,3,2
296503,0,0
296505,0,0
296510,0,0
296511,0,0
296512,3,0
296513,1,0
296514,1,0
296516,0,1
296517,4,2
296518,8,0
296519,0,0
296520,2,0
296521,0,0
296522,1,5
296523,3,0
296524,0,3
296525,0,0
296526,1,1
296527,7,2
296528,1,0
296529,11,10
296530,3,1
296531,2,1
296532,7,5
296533,0,0
296534,1,1
296535,1,0
296536,1,1
296537,0,0
296538,1,0
296539,1,4
296540,0,0
296541,1,0
296542,2,1
296543,8,1
296544,5,10
296545,10,0
296546,5,1
296548,1,0
296552,1,3
296553,1,0
296554,0,2
296555,1,0
296556,1,0
296557,0,0
296558,0,0
296559,0,1
296560,0,2
296561,0,0
296562,1,1
296563,1,2
296564,2,2
296565,0,0
296566,0,1
296567,0,0
296568,6,4
296569,2,0
296570,0,3
296571,0,1
296572,0,1
296573,0,0
296574,1,0
296575,0,1
296576,0,0
296577,2,2
296578,0,0
296579,1,1
296580,0,6
296581,1,2
296582,0,0
296583,1,1
296584,6,1
296588,0,1
296590,0,0
296591,0,1
296592,0,0
296593,0,0
296594,0,1
296595,1,1
296596,0,0
296597,0,0
296598,0,0
296599,0,1
296600,0,0
296601,1,0
296602,1,0
296603,0,0
296604,0,0
296605,2,4
296606,1,0
296607,5,0
296608,1,0
296609,0,0
296611,0,0
296612,2,0
296613,5,3
296614,3,3
296615,3,1
296616,0,0
296617,5,0
296618,2,4
296634,1,3
296635,0,2
296636,0,1
296637,0,3
296652,3,14
296660,0,0
296661,1,5
296662,0,0
296663,1,0
296666,0,0
296669,0,0
296670,0,0
296671,1,2
296673,0,4
296676,0,1
296677,6,0
296678,1,0
296679,0,0
296680,1,0
296681,6,0
296682,0,0
296683,0,0
296684,0,0
296685,11,0
296686,1,1
296687,0,0
296688,2,0
296689,1,1
296690,3,1
296691,1,0
296693,6,5
296694,1,1
296695,3,6
296696,0,1
296697,0,2
296701,1,2
296702,1,0
296703,0,0
296704,2,1
296705,1,2
296706,2,3
296707,1,2
296709,0,3
296710,0,1
296712,0,1
296713,3,0
296714,1,0
296715,0,0
296716,0,0
296717,0,1
296718,0,4
296719,0,0
296720,3,0
296721,0,1
296722,0,0
296724,5,1
296725,1,1
296726,0,1
296727,8,4
296728,3,1
296729,8,1
296730,1,0
296731,1,2
296732,0,3
296733,8,2
296734,0,2
296735,0,2
296736,4,3
296737,0,0
296738,3,8
296739,0,2
296740,0,2
296741,2,7
296742,3,7
296743,0,3
296744,1,1
296745,1,1
296746,2,0
296747,0,6
296748,0,1
296749,0,0
296750,0,0
296751,2,6
296752,3,7
296753,1,3
296754,0,0
296755,0,0
296756,0,1
296757,1,1
296758,0,2
296759,2,0
296760,1,1
296761,4,6
296762,1,5
296763,0,0
296764,4,1
296765,11,6
296766,3,0
296767,1,1
296768,5,3
296769,2,0
296770,1,0
296771,0,1
296772,2,2
296773,0,2
296774,6,2
296775,0,4
296776,0,1
296777,7,10
296778,0,0
296779,2,0
296780,0,0
296781,3,0
296782,2,1
296783,2,0
296784,0,0
296785,1,0
296786,1,0
296787,0,0
296788,6,0
296789,0,0
296790,0,0
296791,0,1
296792,2,1
296793,2,0
296794,4,0
296795,0,0
296796,1,0
296797,12,11
296798,1,2
296799,0,0
296800,0,3
296801,2,0
296802,5,0
296803,0,0
296804,0,0
296805,0,0
296806,0,1
296807,0,1
296808,7,0
296809,2,0
296810,0,0
296811,0,0
296812,9,2
296813,0,6
296814,13,7
296815,0,0
296816,0,0
296817,0,0
296818,5,1
296819,0,0
296820,1,0
296821,0,0
296823,1,1
296824,0,2
296825,1,0
296826,1,0
296827,3,1
296828,0,1
296829,0,0
296830,0,0
296831,0,0
296832,3,2
296833,2,3
296834,1,0
296835,4,1
296836,3,0
296837,1,0
296838,0,1
296839,0,1
296840,8,14
296841,3,3
296842,2,0
296843,1,1
296844,1,0
296845,0,0
296846,0,0
296847,3,0
296849,5,10
296850,3,0
296851,1,5
296852,1,3
296853,2,1
296854,0,1
296855,0,0
296856,1,2
296857,1,0
296859,0,2
296860,1,0
296861,0,0
296862,0,0
296863,0,2
296864,1,2
296865,1,1
296866,1,2
296867,15,3
296869,1,1
296870,1,1
296871,1,0
296873,5,7
296874,0,1
296875,1,1
296876,0,4
296877,1,1
296878,1,1
296879,2,1
296881,1,2
296882,1,0
296883,1,0
296884,0,0
296885,2,0
296886,0,0
296887,1,0
296888,1,0
296889,2,2
296890,1,0
296891,1,0
296893,5,5
296894,0,0
296895,1,0
296896,2,1
296897,0,0
296898,1,2
296900,0,0
296901,3,3
296902,0,0
296903,5,5
296904,0,0
296905,11,3
296906,2,1
296907,1,0
296908,0,3
296909,3,2
296910,4,5
296911,2,1
296912,1,1
296913,4,5
296914,3,1
296915,0,1
296916,4,2
296917,1,1
296918,0,1
296919,1,0
296920,0,0
296921,0,2
296922,10,4
296923,2,1
296924,1,2
296925,0,1
296926,1,4
296927,2,0
296928,1,2
296929,1,0
296930,0,2
296931,0,0
296932,0,0
296933,8,8
296934,4,0
296935,0,0
296936,1,0
296937,2,2
296939,6,2
296940,0,2
296941,1,0
296942,0,0
296943,3,1
296944,4,1
296945,3,0
296946,0,0
296947,1,1
296948,1,0
296949,0,0
296950,0,5
296951,0,2
296952,0,1
296953,1,3
296954,0,1
296955,1,4
296956,0,0
296957,3,4
296958,1,3
296959,0,2
296960,2,2
296961,0,1
296962,0,0
296963,0,0
296964,0,1
296965,0,1
296966,1,0
296967,1,1
296968,0,2
296969,1,1
296970,1,0
296971,0,0
296972,1,0
296973,0,1
296974,1,1
296975,0,5
296976,1,0
296977,0,0
296978,2,3
296979,1,1
296980,1,1
296981,5,3
296982,0,1
296983,0,0
296984,10,2
296985,0,0
296986,1,0
296987,2,4
296989,1,3
296990,3,0
296991,0,0
296992,0,0
296993,0,0
296994,0,0
296995,3,2
296996,0,0
296997,2,0
296998,2,2
296999,1,0
297000,4,1
297001,0,1
297002,0,2
297003,0,1
297004,2,4
297005,5,3
297006,0,1
297007,2,10
297008,0,2
297009,0,0
297010,1,0
297011,0,0
297012,1,0
297013,1,3
297014,0,2
297015,0,1
297016,2,0
297017,0,0
297018,17,10
297019,1,0
297020,0,0
297021,1,1
297022,0,0
297023,0,0
297024,0,1
297025,0,2
297026,0,0
297027,0,0
297028,2,1
297029,6,12
297030,3,1
297031,0,0
297032,2,0
297033,0,0
297034,1,1
297035,0,0
297036,1,1
297037,0,2
297038,0,1
297039,1,1
297040,0,1
297041,0,0
297042,3,0
297043,3,1
297044,1,5
297045,1,0
297046,1,1
297047,13,9
297048,0,0
297049,2,0
297050,2,1
297051,1,4
297052,3,0
297053,1,0
297054,1,0
297055,1,0
297056,4,0
297057,2,0
297058,0,2
297059,0,3
297060,9,2
297061,3,4
297062,2,1
297063,0,0
297064,1,2
297065,3,4
297066,2,2
297067,0,1
297068,1,2
297069,0,0
297070,1,1
297071,0,1
297072,0,0
297073,2,2
297074,0,0
297075,0,0
297076,0,0
297077,6,1
297078,2,6
297079,1,2
297080,0,0
297081,2,2
297082,0,2
297083,0,0
297084,1,0
297085,0,0
297086,2,0
297087,2,0
297088,5,2
297089,0,0
297092,0,1
297093,5,0
297094,16,1
297095,2,2
297096,0,0
297097,0,0
297099,1,1
297100,1,12
297101,7,0
297103,1,0
297104,1,0
297105,2,1
297106,1,0
297108,0,0
297109,3,2
297110,2,0
297111,3,3
297112,0,0
297113,0,1
297114,1,1
297115,0,3
297117,0,1
297118,4,2
297119,4,1
297120,0,1
297121,4,1
297122,0,2
297124,0,0
297125,0,1
297126,1,7
297127,0,0
297128,1,0
297129,4,0
297130,1,1
297131,1,0
297132,1,1
297133,3,0
297134,0,0
297135,5,0
297137,0,0
297138,0,1
297139,2,0
297140,1,0
297141,1,0
297142,10,7
297143,1,0
297144,1,2
297145,2,2
297146,0,1
297147,0,1
297148,1,1
297149,0,0
297150,1,0
297151,0,1
297153,4,1
297154,3,2
297155,0,0
297156,0,0
297157,1,1
297158,0,0
297159,0,1
297160,0,2
297161,0,4
297162,0,0
297163,4,4
297164,2,1
297165,1,0
297166,1,0
297167,3,0
297169,1,3
297170,1,4
297172,8,1
297173,3,0
297174,1,0
297181,0,1
297183,4,0
297184,3,2
297188,4,0
297189,0,0
297190,0,0
297191,7,0
297192,1,4
297193,1,8
297194,3,3
297195,0,0
297196,0,0
297197,1,0
297198,0,0
297199,0,0
297200,3,0
297201,3,0
297202,6,1
297203,3,1
297204,1,1
297207,2,0
297208,1,0
297209,0,0
297210,0,0
297211,0,0
297212,2,3
297213,1,0
297214,0,0
297215,0,0
297218,3,0
297220,0,0
297222,0,0
297223,3,0
297225,1,0
297229,3,0
297230,2,1
297231,1,1
297232,1,4
297233,0,0
297235,2,0
297237,0,0
297238,2,0
297239,1,0
297240,1,0
297241,0,0
297248,2,0
297249,0,0
297250,2,0
297255,2,3
297258,5,0
297266,1,0
297267,0,0
297268,2,1
297269,0,0
297270,2,1
297271,0,0
297272,2,2
297273,0,0
297274,0,0
297275,1,0
297277,0,0
297278,2,0
297279,0,0
297285,1,0
297286,2,0
297287,4,2
297288,1,2
297289,0,0
297290,0,4
297291,0,0
297292,0,0
297301,0,0
297302,0,0
297303,2,0
297304,4,1
297305,8,1
297306,0,0
297307,0,0
297308,0,0
297310,0,3
297311,1,0
297315,1,0
297316,1,0
297317,0,0
297318,0,4
297319,0,1
297320,0,0
297321,2,2
297322,3,2
297323,0,0
297326,1,0
297327,2,2
297328,1,1
297329,1,0
297330,1,0
297331,1,7
297332,1,2
297333,5,2
297334,1,0
297335,0,0
297336,0,0
297337,0,3
297338,0,0
297339,1,1
297340,4,2
297341,0,0
297342,0,1
297343,1,2
297345,0,2
297346,2,3
297347,4,1
297348,1,0
297349,0,1
297350,0,1
297351,0,5
297352,0,0
297353,0,0
297354,1,0
297355,2,2
297357,4,1
297358,1,2
297359,4,3
297360,3,0
297361,0,1
297362,0,0
297363,2,0
297364,0,0
297365,0,0
297366,4,5
297367,1,0
297368,1,0
297369,2,0
297370,0,2
297371,0,0
297372,0,0
297374,2,0
297375,0,1
297376,0,1
297377,1,5
297378,0,0
297379,5,2
297381,0,0
297382,0,2
297383,0,0
297384,1,3
297385,1,0
297386,0,0
297387,2,2
297388,3,0
297389,0,1
297390,0,1
297391,2,0
297392,0,0
297393,1,0
297394,0,0
297395,1,2
297396,0,0
297414,1,0
297416,3,1
297425,5,10
297426,0,0
297427,0,0
297428,4,2
297429,3,2
297430,1,0
297431,2,3
297432,0,0
297433,1,0
297434,1,0
297435,1,2
297436,0,1
297437,0,0
297438,2,1
297439,4,0
297440,1,2
297441,0,0
297442,0,0
297443,0,0
297444,3,1
297445,5,1
297446,1,3
297447,2,0
297448,7,0
297449,0,0
297450,2,2
297451,1,0
297453,0,0
297456,0,1
297457,0,1
297458,0,1
297459,2,0
297460,2,0
297461,0,0
297462,1,0
297463,0,1
297464,1,2
297465,4,1
297466,0,0
297467,1,0
297468,0,0
297469,1,0
297470,1,1
297471,0,0
297472,2,1
297473,0,0
297474,0,0
297475,0,0
297476,1,0
297477,0,2
297478,0,1
297479,0,0
297480,8,1
297481,6,3
297482,0,0
297483,3,1
297484,0,1
297485,0,0
297486,2,3
297487,1,2
297488,0,1
297490,3,3
297491,10,0
297492,5,4
297493,0,0
297494,1,4
297495,0,0
297496,1,3
297497,0,1
297498,1,0
297499,0,0
297500,4,1
297501,3,4
297502,0,2
297503,0,0
297504,2,2
297505,0,0
297506,6,1
297507,0,0
297508,2,2
297509,0,0
297510,0,0
297511,0,1
297513,0,0
297516,2,2
297517,0,0
297518,1,0
297520,0,0
297523,4,3
297524,0,0
297525,1,3
297526,0,2
297527,0,0
297528,1,2
297529,0,0
297530,1,0
297532,1,1
297533,0,0
297534,1,2
297536,4,0
297537,0,1
297538,0,1
297539,0,1
297540,3,0
297541,0,0
297542,2,5
297543,1,2
297544,0,1
297545,1,1
297546,0,0
297547,2,0
297548,2,0
297549,0,1
297550,1,0
297551,0,1
297552,3,0
297553,1,0
297554,2,4
297555,0,0
297556,0,0
297557,0,0
297558,0,0
297559,0,0
297560,1,0
297561,2,2
297562,5,0
297563,2,0
297564,0,0
297565,3,0
297566,1,0
297567,0,0
297568,0,0
297569,0,0
297570,0,0
297571,1,3
297572,1,0
297573,1,1
297574,1,0
297575,5,0
297576,0,1
297577,1,0
297578,0,1
297579,1,0
297580,1,1
297581,3,0
297582,1,1
297583,0,0
297585,4,8
297586,1,0
297587,6,2
297588,1,2
297589,0,0
297590,0,0
297591,0,0
297592,0,0
297593,0,1
297594,2,1
297595,0,3
297596,1,1
297598,2,1
297599,0,0
297600,0,1
297601,0,1
297602,1,2
297603,0,2
297604,0,0
297605,0,2
297606,1,4
297607,0,0
297608,2,1
297609,1,4
297610,1,0
297611,6,4
297612,3,0
297613,1,0
297614,1,0
297615,0,0
297616,1,1
297617,4,3
297618,0,0
297619,1,2
297620,0,0
297621,0,0
297622,0,0
297623,0,0
297624,0,6
297625,0,0
297626,0,2
297627,0,0
297628,0,2
297629,0,0
297630,0,1
297631,1,1
297632,1,1
297633,0,11
297634,3,0
297635,1,0
297636,2,1
297637,3,0
297638,0,0
297639,2,2
297640,1,0
297645,1,7
297646,2,0
297647,0,0
297648,1,0
297649,0,0
297650,0,1
297651,2,1
297652,0,0
297653,0,3
297654,17,1
297655,2,4
297656,3,3
297657,1,2
297658,4,0
297659,0,0
297660,2,1
297661,3,0
297662,4,0
297663,0,0
297664,2,1
297665,0,0
297666,1,0
297667,1,0
297668,0,2
297669,0,0
297670,6,0
297672,3,2
297673,6,0
297674,0,1
297675,0,1
297676,0,2
297677,1,3
297678,0,0
297679,2,0
297680,0,0
297681,1,0
297682,0,0
297683,7,1
297684,2,1
297685,2,0
297686,0,1
297687,0,1
297688,5,2
297689,2,1
297690,0,1
297691,3,0
297692,3,0
297693,0,0
297694,2,0
297695,0,1
297696,1,0
297697,0,0
297698,0,1
297699,0,1
297700,0,0
297701,3,0
297702,0,0
297703,1,1
297704,2,2
297705,1,1
297706,0,0
297707,0,0
297708,4,1
297709,1,1
297710,0,1
297711,1,1
297712,0,1
297713,0,0
297715,1,0
297716,0,1
297717,0,0
297718,1,2
297721,0,0
297723,0,2
297725,0,0
297726,0,1
297727,2,3
297728,0,0
297729,2,2
297732,0,0
297733,1,0
297742,0,0
297747,1,0
297751,4,4
297760,2,2
297761,0,0
297762,1,4
297763,4,4
297764,1,0
297765,1,0
